id,trip.trip_id,trip.route_id,trip.direction_id,trip.start_time,trip.start_date,trip.schedule_relationship,vehicle.id,vehicle.label,vehicle.license_plate,stop_time_update,timestamp,delay
49322693,49322693,32,0,,,SCHEDULED,,,,"[{'stop_sequence': 1, 'stop_id': '875', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 2, 'stop_id': '6495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 3, 'stop_id': '26495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 4, 'stop_id': '36495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 5, 'stop_id': '46495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 6, 'stop_id': '56495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 7, 'stop_id': '76495', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 8, 'stop_id': '6496', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 9, 'stop_id': '6498', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 10, 'stop_id': '6500', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 11, 'stop_id': '16498', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 12, 'stop_id': '6502', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 13, 'stop_id': '6504', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 14, 'stop_id': '6505', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 15, 'stop_id': '6507', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 16, 'stop_id': '6508', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 17, 'stop_id': '6509', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 18, 'stop_id': '2819', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 19, 'stop_id': '2818', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 20, 'stop_id': '22819', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 21, 'stop_id': '22818', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 22, 'stop_id': '22821', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 23, 'stop_id': '32818', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 24, 'stop_id': '42818', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}, {'stop_sequence': 25, 'stop_id': '42819', 'arrival': 0, 'departure': 0, 'schedule_relationship': 'SKIPPED'}]",0,0
49183090,49183090,45,1,13:40:00,20211129,SCHEDULED,y1857,1857,,"[{'stop_sequence': 2, 'stop_id': '383', 'arrival': 1638211248, 'departure': 1638211248, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 3, 'stop_id': '384', 'arrival': 1638211326, 'departure': 1638211326, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 4, 'stop_id': '385', 'arrival': 1638211346, 'departure': 1638211346, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 5, 'stop_id': '1566', 'arrival': 1638211414, 'departure': 1638211414, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 6, 'stop_id': '15660', 'arrival': 1638211451, 'departure': 1638211451, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 7, 'stop_id': '1567', 'arrival': 1638211479, 'departure': 1638211479, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 8, 'stop_id': '15661', 'arrival': 1638211511, 'departure': 1638211511, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 9, 'stop_id': '1569', 'arrival': 1638211553, 'departure': 1638211553, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 10, 'stop_id': '1570', 'arrival': 1638211635, 'departure': 1638211635, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 11, 'stop_id': '1571', 'arrival': 1638211675, 'departure': 1638211675, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 12, 'stop_id': '1572', 'arrival': 1638211715, 'departure': 1638211715, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 13, 'stop_id': '1573', 'arrival': 1638211732, 'departure': 1638211732, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 14, 'stop_id': '1574', 'arrival': 1638211775, 'departure': 1638211775, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 15, 'stop_id': '1575', 'arrival': 1638211804, 'departure': 1638211804, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 16, 'stop_id': '1576', 'arrival': 1638211865, 'departure': 1638211865, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 17, 'stop_id': '1487', 'arrival': 1638211959, 'departure': 1638211959, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 18, 'stop_id': '1488', 'arrival': 1638212011, 'departure': 1638212011, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 19, 'stop_id': '1489', 'arrival': 1638212032, 'departure': 1638212032, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 20, 'stop_id': '1491', 'arrival': 1638212130, 'departure': 1638212130, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 21, 'stop_id': '64000', 'arrival': 1638212240, 'departure': 1638212240, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 22, 'stop_id': '1148', 'arrival': 1638212358, 'departure': 1638212358, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 23, 'stop_id': '11149', 'arrival': 1638212384, 'departure': 1638212384, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 24, 'stop_id': '11148', 'arrival': 1638212427, 'departure': 1638212427, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 25, 'stop_id': '21148', 'arrival': 1638212447, 'departure': 1638212447, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 26, 'stop_id': '1224', 'arrival': 1638212507, 'departure': 1638212507, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 27, 'stop_id': '17861', 'arrival': 1638212675, 'departure': 0, 'schedule_relationship': 'SCHEDULED'}]",1638211314,0
49181771,49181771,11,0,14:25:00,20211129,SCHEDULED,block_C09-76_schedBasedVehicle,,,"[{'stop_sequence': 1, 'stop_id': '16538', 'arrival': 0, 'departure': 1638213900, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 2, 'stop_id': '6564', 'arrival': 1638214094, 'departure': 1638214094, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 3, 'stop_id': '11219', 'arrival': 1638214265, 'departure': 1638214265, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 4, 'stop_id': '11419', 'arrival': 1638214287, 'departure': 1638214287, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 5, 'stop_id': '11319', 'arrival': 1638214452, 'departure': 1638214452, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 6, 'stop_id': '151', 'arrival': 1638214603, 'departure': 1638214603, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 7, 'stop_id': '152', 'arrival': 1638214648, 'departure': 1638214648, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 8, 'stop_id': '249', 'arrival': 1638214683, 'departure': 1638214683, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 9, 'stop_id': '250', 'arrival': 1638214724, 'departure': 1638214724, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 10, 'stop_id': '251', 'arrival': 1638214736, 'departure': 1638214736, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 11, 'stop_id': '269', 'arrival': 1638214752, 'departure': 1638214752, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 12, 'stop_id': '252', 'arrival': 1638214778, 'departure': 1638214778, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 13, 'stop_id': '253', 'arrival': 1638214804, 'departure': 1638214804, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 14, 'stop_id': '254', 'arrival': 1638214875, 'departure': 1638214875, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 15, 'stop_id': '255', 'arrival': 1638214904, 'departure': 1638214904, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 16, 'stop_id': '256', 'arrival': 1638214936, 'departure': 1638214936, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 17, 'stop_id': '258', 'arrival': 1638214989, 'departure': 1638214989, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 18, 'stop_id': '25800', 'arrival': 1638215027, 'departure': 1638215027, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 19, 'stop_id': '259', 'arrival': 1638215062, 'departure': 1638215062, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 20, 'stop_id': '260', 'arrival': 1638215082, 'departure': 1638215082, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 21, 'stop_id': '261', 'arrival': 1638215127, 'departure': 1638215127, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 22, 'stop_id': '262', 'arrival': 1638215165, 'departure': 1638215165, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 23, 'stop_id': '263', 'arrival': 1638215195, 'departure': 1638215195, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 24, 'stop_id': '264', 'arrival': 1638215238, 'departure': 1638215238, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 25, 'stop_id': '265', 'arrival': 1638215270, 'departure': 1638215270, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 26, 'stop_id': '266', 'arrival': 1638215313, 'departure': 1638215313, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 27, 'stop_id': '267', 'arrival': 1638215347, 'departure': 1638215347, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 28, 'stop_id': '268', 'arrival': 1638215385, 'departure': 1638215385, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 29, 'stop_id': '270', 'arrival': 1638215410, 'departure': 1638215410, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 30, 'stop_id': '30270', 'arrival': 1638215445, 'departure': 1638215445, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 31, 'stop_id': '30271', 'arrival': 1638215473, 'departure': 1638215473, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 32, 'stop_id': '30272', 'arrival': 1638215490, 'departure': 1638215490, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 33, 'stop_id': '32', 'arrival': 1638215518, 'departure': 1638215518, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 34, 'stop_id': '10031', 'arrival': 1638215545, 'departure': 1638215545, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 35, 'stop_id': '10032', 'arrival': 1638215563, 'departure': 1638215563, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 36, 'stop_id': '33', 'arrival': 1638215590, 'departure': 0, 'schedule_relationship': 'SCHEDULED'}]",1638211330,0
49323447,49323447,37,0,13:20:00,20211129,SCHEDULED,y1649,1649,,"[{'stop_sequence': 14, 'stop_id': '802', 'arrival': 1638211230, 'departure': 1638211230, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 15, 'stop_id': '803', 'arrival': 1638211239, 'departure': 1638211239, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 16, 'stop_id': '804', 'arrival': 1638211262, 'departure': 1638211262, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 17, 'stop_id': '805', 'arrival': 1638211326, 'departure': 1638211326, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 18, 'stop_id': '806', 'arrival': 1638211382, 'departure': 1638211382, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 19, 'stop_id': '807', 'arrival': 1638211413, 'departure': 1638211413, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 20, 'stop_id': '808', 'arrival': 1638211470, 'departure': 1638211470, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 21, 'stop_id': '810', 'arrival': 1638211507, 'departure': 1638211507, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 22, 'stop_id': '845', 'arrival': 1638211584, 'departure': 1638211584, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 23, 'stop_id': '846', 'arrival': 1638211593, 'departure': 1638211593, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 24, 'stop_id': '847', 'arrival': 1638211607, 'departure': 1638211607, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 25, 'stop_id': '848', 'arrival': 1638211618, 'departure': 1638211618, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 26, 'stop_id': '849', 'arrival': 1638211634, 'departure': 1638211634, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 27, 'stop_id': '850', 'arrival': 1638211652, 'departure': 1638211652, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 28, 'stop_id': '851', 'arrival': 1638211694, 'departure': 1638211694, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 29, 'stop_id': '852', 'arrival': 1638211722, 'departure': 1638211722, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 30, 'stop_id': '853', 'arrival': 1638211737, 'departure': 0, 'schedule_relationship': 'SCHEDULED'}]",1638211314,0
49466248,49466248,137,0,13:25:00,20211129,SCHEDULED,y0657,0657,,"[{'stop_sequence': 16, 'stop_id': '9225', 'arrival': 1638211221, 'departure': 1638211221, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 19, 'stop_id': '9228', 'arrival': 1638211328, 'departure': 1638211328, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 20, 'stop_id': '9229', 'arrival': 1638211392, 'departure': 1638211392, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 21, 'stop_id': '9230', 'arrival': 1638211429, 'departure': 1638211429, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 22, 'stop_id': '9231', 'arrival': 1638211490, 'departure': 1638211490, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 23, 'stop_id': '9232', 'arrival': 1638211526, 'departure': 1638211526, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 24, 'stop_id': '9233', 'arrival': 1638211562, 'departure': 1638211562, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 25, 'stop_id': '9235', 'arrival': 1638211618, 'departure': 1638211618, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 26, 'stop_id': '9236', 'arrival': 1638211639, 'departure': 1638211639, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 27, 'stop_id': '9237', 'arrival': 1638211654, 'departure': 1638211654, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 28, 'stop_id': '9238', 'arrival': 1638211669, 'departure': 1638211669, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 29, 'stop_id': '9239', 'arrival': 1638211684, 'departure': 1638211684, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 30, 'stop_id': '9240', 'arrival': 1638211695, 'departure': 1638211695, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 31, 'stop_id': '9241', 'arrival': 1638211709, 'departure': 1638211709, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 32, 'stop_id': '9242', 'arrival': 1638211734, 'departure': 1638211734, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 33, 'stop_id': '9243', 'arrival': 1638211783, 'departure': 1638211783, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 34, 'stop_id': '9246', 'arrival': 1638211839, 'departure': 1638211839, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 35, 'stop_id': '9247', 'arrival': 1638211861, 'departure': 1638211861, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 36, 'stop_id': '9248', 'arrival': 1638211875, 'departure': 1638211875, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 37, 'stop_id': '9249', 'arrival': 1638211887, 'departure': 1638211887, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 38, 'stop_id': '9250', 'arrival': 1638211921, 'departure': 1638211921, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 39, 'stop_id': '9251', 'arrival': 1638211957, 'departure': 1638211957, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 40, 'stop_id': '9276', 'arrival': 1638212054, 'departure': 1638212054, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 41, 'stop_id': '9277', 'arrival': 1638212075, 'departure': 1638212075, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 42, 'stop_id': '9278', 'arrival': 1638212095, 'departure': 1638212095, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 43, 'stop_id': '9279', 'arrival': 1638212103, 'departure': 1638212103, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 44, 'stop_id': '9280', 'arrival': 1638212118, 'departure': 1638212118, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 45, 'stop_id': '9281', 'arrival': 1638212131, 'departure': 1638212131, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 46, 'stop_id': '9283', 'arrival': 1638212163, 'departure': 1638212163, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 47, 'stop_id': '9284', 'arrival': 1638212185, 'departure': 1638212185, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 48, 'stop_id': '9285', 'arrival': 1638212206, 'departure': 1638212206, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 49, 'stop_id': '9286', 'arrival': 1638212236, 'departure': 1638212236, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 50, 'stop_id': '9287', 'arrival': 1638212248, 'departure': 1638212248, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 51, 'stop_id': '9288', 'arrival': 1638212257, 'departure': 1638212257, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 52, 'stop_id': '9289', 'arrival': 1638212267, 'departure': 1638212267, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 53, 'stop_id': '92901', 'arrival': 1638212285, 'departure': 1638212285, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 54, 'stop_id': '9291', 'arrival': 1638212294, 'departure': 1638212294, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 55, 'stop_id': '9292', 'arrival': 1638212302, 'departure': 1638212302, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 56, 'stop_id': '9293', 'arrival': 1638212383, 'departure': 1638212383, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 57, 'stop_id': '9294', 'arrival': 1638212393, 'departure': 1638212393, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 58, 'stop_id': '9295', 'arrival': 1638212412, 'departure': 1638212412, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 59, 'stop_id': '9296', 'arrival': 1638212423, 'departure': 1638212423, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 60, 'stop_id': '9327', 'arrival': 1638212436, 'departure': 1638212436, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 61, 'stop_id': '9297', 'arrival': 1638212512, 'departure': 1638212512, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 62, 'stop_id': '29253', 'arrival': 1638212649, 'departure': 0, 'schedule_relationship': 'SCHEDULED'}]",1638211322,0
49371025,49371025,117,0,13:43:00,20211129,SCHEDULED,y0871,,,"[{'stop_sequence': 1, 'stop_id': '5740', 'arrival': 0, 'departure': 1638211380, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 2, 'stop_id': '5742', 'arrival': 1638211517, 'departure': 1638211517, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 3, 'stop_id': '5743', 'arrival': 1638211745, 'departure': 1638211745, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 4, 'stop_id': '5745', 'arrival': 1638211890, 'departure': 1638211890, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 5, 'stop_id': '5746', 'arrival': 1638211950, 'departure': 1638211950, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 6, 'stop_id': '5747', 'arrival': 1638212025, 'departure': 1638212025, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 7, 'stop_id': '5748', 'arrival': 1638212121, 'departure': 1638212121, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 8, 'stop_id': '5749', 'arrival': 1638212181, 'departure': 1638212181, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 9, 'stop_id': '5614', 'arrival': 1638212264, 'departure': 1638212264, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 10, 'stop_id': '5615', 'arrival': 1638212347, 'departure': 1638212347, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 11, 'stop_id': '5617', 'arrival': 1638212460, 'departure': 1638212460, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 12, 'stop_id': '5750', 'arrival': 1638212510, 'departure': 1638212510, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 13, 'stop_id': '5751', 'arrival': 1638212553, 'departure': 1638212553, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 14, 'stop_id': '35751', 'arrival': 1638212610, 'departure': 1638212610, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 15, 'stop_id': '5752', 'arrival': 1638212632, 'departure': 1638212632, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 16, 'stop_id': '5753', 'arrival': 1638212652, 'departure': 1638212652, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 17, 'stop_id': '5754', 'arrival': 1638212694, 'departure': 1638212694, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 18, 'stop_id': '5755', 'arrival': 1638212793, 'departure': 1638212793, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 19, 'stop_id': '5756', 'arrival': 1638212833, 'departure': 1638212833, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 20, 'stop_id': '5757', 'arrival': 1638212909, 'departure': 1638212909, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 21, 'stop_id': '5759', 'arrival': 1638213007, 'departure': 1638213007, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 22, 'stop_id': '5760', 'arrival': 1638213052, 'departure': 1638213052, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 23, 'stop_id': '5761', 'arrival': 1638213109, 'departure': 1638213109, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 24, 'stop_id': '5790', 'arrival': 1638213271, 'departure': 1638213271, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 25, 'stop_id': '5792', 'arrival': 1638213338, 'departure': 1638213338, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 26, 'stop_id': '5794', 'arrival': 1638213385, 'departure': 1638213385, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 27, 'stop_id': '4717', 'arrival': 1638213469, 'departure': 1638213469, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 28, 'stop_id': '5797', 'arrival': 1638213536, 'departure': 1638213536, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 29, 'stop_id': '5798', 'arrival': 1638213581, 'departure': 1638213581, 'schedule_relationship': 'SCHEDULED'}, {'stop_sequence': 30, 'stop_id': '15795', 'arrival': 1638213706, 'departure': 0, 'schedule_relationship': 'SCHEDULED'}]",1638211284,0
