id,trip.trip_id,trip.route_id,trip.direction_id,trip.start_time,trip.start_date,trip.schedule_relationship,vehicle.id,vehicle.label,vehicle.license_plate,position.latitude,position.longitude,position.bearing,position.odometer,position.speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status
y2009,49299824,70,0,,,SCHEDULED,y2009,2009,,42.375831604003906,-71.23704528808594,0.0,0.0,0.0,1,86944,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
y1857,49183090,45,1,13:40:00,20211129,SCHEDULED,y1857,1857,,42.3050537109375,-71.08464050292969,0.0,0.0,0.0,3,384,IN_TRANSIT_TO,1638211314,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1709,49321922,21,0,,,SCHEDULED,y1709,1709,,42.28363037109375,-71.0647201538086,189.0,0.0,0.0,2,536,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1649,49323447,37,0,13:20:00,20211129,SCHEDULED,y1649,1649,,42.28693771362305,-71.14994812011719,357.0,0.0,0.0,17,805,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0657,49466248,137,0,13:25:00,20211129,SCHEDULED,y0657,0657,,42.45564651489258,-71.06491088867188,23.0,0.0,0.0,19,9228,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,
y1799,49183058,18,0,,20211129,SCHEDULED,y1799,1799,,42.284358978271484,-71.06414031982422,315.0,0.0,0.0,1,334,IN_TRANSIT_TO,1638211271,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0871,49371021,117,1,,20211129,SCHEDULED,y0871,0871,,42.369503021240234,-71.039306640625,180.0,0.0,0.0,1,5740,IN_TRANSIT_TO,1638211284,UNKNOWN_CONGESTION_LEVEL,
y3112,49370521,114,1,13:31:00,20211129,SCHEDULED,y3112,3112,,42.37533950805664,-71.03917694091797,182.0,0.0,0.0,15,5736,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0846,49177709,747,1,13:00:00,20211129,SCHEDULED,y0846,0846,,42.337711334228516,-71.09546661376953,74.0,0.0,0.0,17,1784,IN_TRANSIT_TO,1638211327,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2083,49299451,64,0,13:21:00,20211129,SCHEDULED,y2083,2083,,42.35662841796875,-71.13020324707031,244.0,0.0,0.0,15,1193,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,EMPTY
G-10112,49246578-20:45-2BKHFenwayReservoirGLBNoGLX,Green-D,1,13:07:00,20211129,SCHEDULED,G-10112,3861-3716,,42.35157012939453,-71.07167053222656,60.0,0.0,0.0,580,70156,STOPPED_AT,1638211280,UNKNOWN_CONGESTION_LEVEL,
1810,CR-501121-922,CR-Fairmount,1,13:15:00,20211129,SCHEDULED,1810,1810,,42.34157943725586,-71.0602798461914,358.0,0.0,6.300000190734863,80,NEC-2287,IN_TRANSIT_TO,1638211316,UNKNOWN_CONGESTION_LEVEL,
y1907,49180666,8,1,,,SCHEDULED,y1907,1907,,42.34895706176758,-71.09587097167969,0.0,0.0,0.0,1,899,IN_TRANSIT_TO,1638211321,UNKNOWN_CONGESTION_LEVEL,
O-546D7810,49261553,Orange,0,13:26:00,20211129,SCHEDULED,O-546D7810,1318,,42.35538101196289,-71.06065368652344,205.0,0.0,0.0,90,70020,STOPPED_AT,1638211290,UNKNOWN_CONGESTION_LEVEL,
y0533,49394230,39,1,13:05:00,20211129,SCHEDULED,y0533,0533,,42.34736251831055,-71.07455444335938,0.0,0.0,0.0,1,23391,IN_TRANSIT_TO,1638211264,UNKNOWN_CONGESTION_LEVEL,
y1920,49180621,17,0,13:25:00,20211129,SCHEDULED,y1920,1920,,42.3082275390625,-71.06495666503906,0.0,0.0,0.0,14,1511,IN_TRANSIT_TO,1638211314,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
y1265,49394472,28,1,13:19:00,20211129,SCHEDULED,y1265,1265,,42.31822967529297,-71.08182525634766,18.0,0.0,0.0,25,392,IN_TRANSIT_TO,1638211327,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0855,49370422,455,0,13:21:00,20211129,SCHEDULED,y0855,0855,,42.46189880371094,-70.94584655761719,0.0,0.0,0.0,23,14748,IN_TRANSIT_TO,1638211319,UNKNOWN_CONGESTION_LEVEL,EMPTY
O-546D5D57,49261550,Orange,0,13:03:00,20211129,SCHEDULED,O-546D5D57,1226,,42.31393814086914,-71.10574340820312,205.0,0.0,0.0,180,70002,INCOMING_AT,1638211320,UNKNOWN_CONGESTION_LEVEL,
y2079,49300587,88,1,13:52:00,20211129,SCHEDULED,y2079,2079,,42.40605926513672,-71.13246154785156,135.0,0.0,0.0,1,2637,IN_TRANSIT_TO,1638211269,UNKNOWN_CONGESTION_LEVEL,
G-10180,49246519-20:45-2BKHFenwayReservoirGLBNoGLX,Green-D,1,13:23:00,20211129,SCHEDULED,G-10180,3639,,42.34059143066406,-71.11077117919922,0.0,0.0,15.199999809265137,420,70182,INCOMING_AT,1638211326,UNKNOWN_CONGESTION_LEVEL,
y0442,49465704,97,1,13:20:00,20211129,SCHEDULED,y0442,0442,,42.40306854248047,-71.06917572021484,0.0,0.0,0.0,19,55631,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,
y1132,49395185,741,1,13:26:00,20211129,SCHEDULED,y1132,1132,,42.3471565246582,-71.03893280029297,225.0,0.0,0.0,7,74614,IN_TRANSIT_TO,1638211315,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
y1927,49467607,111,0,13:25:00,20211129,SCHEDULED,y1927,1927,,42.39806365966797,-71.03104400634766,218.0,0.0,0.0,1,5601,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0653,49466385,95,1,13:25:00,20211129,SCHEDULED,y0653,0653,,42.396507263183594,-71.0904541015625,127.0,0.0,0.0,30,2900,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,
y1122,49395215,741,1,13:46:00,20211129,SCHEDULED,y1122,1122,,42.3629264831543,-71.01891326904297,156.0,0.0,0.0,1,17091,IN_TRANSIT_TO,1638211294,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1693,49323472,40,0,13:30:00,20211129,SCHEDULED,y1693,1693,,42.2636604309082,-71.14629364013672,182.0,0.0,0.0,21,1612,IN_TRANSIT_TO,1638211327,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1411,49371161,116,0,13:13:00,20211129,SCHEDULED,y1411,1411,,42.41373825073242,-70.9926986694336,202.0,0.0,0.0,33,15795,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
R-546D7A6C,48911726,Red,1,13:20:00,20211129,SCHEDULED,R-546D7A6C,1724,,42.295928955078125,-71.04989624023438,330.0,0.0,0.0,100,70096,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,
y1284,49393899,749,1,13:35:00,20211129,SCHEDULED,y1284,1284,,42.3364372253418,-71.0769271850586,36.0,0.0,0.0,4,5,IN_TRANSIT_TO,1638211327,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1773,49182592,22,1,13:33:00,20211129,SCHEDULED,y1773,1773,,42.29298400878906,-71.08126831054688,293.0,0.0,0.0,9,376,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1621,49323090,34E,0,13:30:00,20211129,SCHEDULED,y1621,1621,,42.2756233215332,-71.14028930664062,0.0,0.0,0.0,15,608,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,
y3104,49371163,116,1,14:02:00,20211129,SCHEDULED,y3104,3104,,42.42390441894531,-71.0027084350586,209.0,0.0,0.0,1,15795,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,
y2100,49466861,110,0,,,SCHEDULED,y2100,2100,,42.41310119628906,-70.99313354492188,201.0,0.0,0.0,2,15782,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,EMPTY
1809,CR-501029-817,CR-Providence,0,13:20:00,20211129,SCHEDULED,1809,1809,,42.21039962768555,-71.14705657958984,199.0,0.0,3.5999999046325684,30,NEC-2173,STOPPED_AT,1638211315,UNKNOWN_CONGESTION_LEVEL,
y1667,49323201,36,1,13:30:00,20211129,SCHEDULED,y1667,1667,,42.286041259765625,-71.1551742553711,28.0,0.0,0.0,14,784,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1900,49181265,66,0,,20211129,SCHEDULED,y1900,1900,,42.375301361083984,-71.11927795410156,180.0,0.0,0.0,1,22549,IN_TRANSIT_TO,1638211308,UNKNOWN_CONGESTION_LEVEL,EMPTY
1631,CR-503651-111-MRRockport,CR-Newburyport,0,13:35:00,20211129,SCHEDULED,1631,1631,,42.39093017578125,-71.07630157470703,19.0,0.0,12.5,10,ER-0046,IN_TRANSIT_TO,1638211314,UNKNOWN_CONGESTION_LEVEL,
y1801,49181952,16,0,,20211129,SCHEDULED,y1801,1801,,42.3006591796875,-71.11322784423828,225.0,0.0,0.0,1,875,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
y1894,49181996,66,1,13:13:00,20211129,SCHEDULED,y1894,1894,,42.333290100097656,-71.11881256103516,180.0,0.0,0.0,23,1313,IN_TRANSIT_TO,1638211269,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
G-10037,49245525-20:45-2BKHFenwayReservoirGLBNoGLX0,Green-E,1,13:41:00,20211129,SCHEDULED,G-10037,3686-3850,,42.328250885009766,-71.11032104492188,45.0,0.0,3.0,1,70260,STOPPED_AT,1638211213,UNKNOWN_CONGESTION_LEVEL,
y0718,49177506,504,0,,20211129,SCHEDULED,y0718,0718,,42.363929748535156,-71.18533325195312,90.0,0.0,0.0,1,900,IN_TRANSIT_TO,1638211241,UNKNOWN_CONGESTION_LEVEL,
y0617,49465937,99,0,13:42:00,20211129,SCHEDULED,y0617,0617,,42.40384292602539,-71.0728530883789,105.0,0.0,0.0,2,5563,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,
y2038,49468011,111,1,13:34:00,20211129,SCHEDULED,y2038,2038,,42.36227798461914,-71.05696868896484,0.0,0.0,0.0,1,8309,IN_TRANSIT_TO,1638211321,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2076,49468435,109,0,13:37:00,20211129,SCHEDULED,y2076,2076,,42.383880615234375,-71.07459259033203,0.0,0.0,0.0,2,5504,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,
y1841,49182979,1,0,13:40:00,20211129,SCHEDULED,y1841,1841,,42.332794189453125,-71.08098602294922,59.0,0.0,0.0,4,6,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
O-546D77F0,49261699,Orange,1,13:34:00,20211129,SCHEDULED,O-546D77F0,1442,,42.30121994018555,-71.11383819580078,30.0,0.0,0.0,1,Forest Hills-02,STOPPED_AT,1638211062,UNKNOWN_CONGESTION_LEVEL,
y0677,49466158,134,1,13:20:00,20211129,SCHEDULED,y0677,0677,,42.458457946777344,-71.13986206054688,156.0,0.0,0.0,31,6951,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,
y1946,49300994,74,1,13:20:00,20211129,SCHEDULED,y1946,1946,,42.372798919677734,-71.1216049194336,78.0,0.0,0.0,1,20761,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1914,49181602,9,1,13:30:00,20211129,SCHEDULED,y1914,1914,,42.33714294433594,-71.04803466796875,312.0,0.0,0.0,12,159,IN_TRANSIT_TO,1638211321,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1251,49394242,39,1,13:20:00,20211129,SCHEDULED,y1251,1251,,42.33783721923828,-71.09516143798828,60.0,0.0,0.0,18,51317,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1807,49183126,10,0,13:40:00,20211129,SCHEDULED,y1807,1807,,42.31643295288086,-71.0833969116211,0.0,0.0,0.0,1,13321,IN_TRANSIT_TO,1638211315,UNKNOWN_CONGESTION_LEVEL,
y1891,49181272,66,1,13:25:00,20211129,SCHEDULED,y1891,1891,,42.35145950317383,-71.13172149658203,0.0,0.0,0.0,15,1302,IN_TRANSIT_TO,1638211318,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
y1953,49300586,87,0,13:15:00,20211129,SCHEDULED,y1953,1953,,42.405941009521484,-71.13164520263672,318.0,0.0,0.0,29,2636,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1997,49300712,87,1,13:13:00,20211129,SCHEDULED,y1997,1997,,42.37894821166992,-71.09379577636719,117.0,0.0,0.0,32,2598,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0873,49371152,116,1,13:43:00,20211129,SCHEDULED,y0873,0873,,42.41230773925781,-70.99179077148438,0.0,0.0,0.0,1,15795,IN_TRANSIT_TO,1638211097,UNKNOWN_CONGESTION_LEVEL,
y2058,49467425,92,0,13:35:00,20211129,SCHEDULED,y2058,2058,,42.364803314208984,-71.05834197998047,0.0,0.0,0.0,6,2832,IN_TRANSIT_TO,1638211315,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0671,49177663,553,0,13:05:00,20211129,SCHEDULED,y0671,0671,,42.364749908447266,-71.25759887695312,241.0,0.0,0.0,43,88344,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,
G-10075,49246014-20:45-2BKHFenwayReservoirGLBNoGLX,Green-B,1,13:07:00,20211129,SCHEDULED,G-10075,3849-3691,,42.34794998168945,-71.08686065673828,105.0,0.0,0.0,560,70152,STOPPED_AT,1638211306,UNKNOWN_CONGESTION_LEVEL,
y2052,49300492,77,1,13:18:00,20211129,SCHEDULED,y2052,2052,,42.373687744140625,-71.11935424804688,0.0,0.0,0.0,33,2076,IN_TRANSIT_TO,1638211302,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1267,49394235,39,0,13:25:00,20211129,SCHEDULED,y1267,1267,,42.337928771972656,-71.09525299072266,270.0,0.0,0.0,8,71391,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2065,49299593,86,1,13:25:00,20211129,SCHEDULED,y2065,2065,,42.37433624267578,-71.11888122558594,176.0,0.0,0.0,19,32549,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1623,49323047,34,1,,20211129,SCHEDULED,y1623,1623,,42.29962158203125,-71.11432647705078,90.0,0.0,0.0,1,10642,IN_TRANSIT_TO,1638211315,UNKNOWN_CONGESTION_LEVEL,
R-546D7528,48911724,Red,1,12:58:00,20211129,SCHEDULED,R-546D7528,1501,,42.388328552246094,-71.11894226074219,0.0,0.0,0.0,200,70066,STOPPED_AT,1638211307,UNKNOWN_CONGESTION_LEVEL,
y3121,49299960,61,1,,20211129,SCHEDULED,y3121,3121,,42.374481201171875,-71.23593139648438,90.0,0.0,0.0,1,86944,IN_TRANSIT_TO,1638211287,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1798,49182598,22,1,13:18:00,20211129,SCHEDULED,y1798,1798,,42.319435119628906,-71.09834289550781,64.0,0.0,0.0,22,1216,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
G-10202,49246656-20:45-2BKHFenwayReservoirGLBNoGLX,Green-D,0,13:21:00,20211129,SCHEDULED,G-10202,3700-3820,,42.34811019897461,-71.09210968017578,310.0,0.0,0.0,130,70151,IN_TRANSIT_TO,1638211319,UNKNOWN_CONGESTION_LEVEL,
y0658,49177847,57,1,13:35:00,20211129,SCHEDULED,y0658,0658,,42.3548698425293,-71.18167114257812,104.0,0.0,0.0,7,905,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,
B-546D7907,49418142,Blue,1,13:40:00,20211129,SCHEDULED,B-546D7907,0716,,42.35887908935547,-71.05738830566406,95.0,0.0,0.0,20,70042,STOPPED_AT,1638211315,UNKNOWN_CONGESTION_LEVEL,
y0785,49378347,220,0,14:02:00,20211129,SCHEDULED,y0785,0785,,42.25272750854492,-71.0054931640625,135.0,0.0,0.0,1,32004,IN_TRANSIT_TO,1638211320,UNKNOWN_CONGESTION_LEVEL,
y1905,49182082,1,1,13:18:00,20211129,SCHEDULED,y1905,1905,,42.342552185058594,-71.08467102050781,0.0,0.0,0.0,14,82,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1994,49466157,134,0,13:20:00,20211129,SCHEDULED,y1994,1994,,42.43254470825195,-71.13145446777344,341.0,0.0,0.0,30,9101,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,
y1769,49181261,66,0,13:05:00,20211129,SCHEDULED,y1769,1769,,42.35530090332031,-71.13317108154297,64.0,0.0,0.0,25,1112,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0895,49177265,708,0,14:00:00,20211129,SCHEDULED,y0895,0895,,42.3405876159668,-71.0642318725586,90.0,0.0,0.0,1,13,IN_TRANSIT_TO,1638211266,UNKNOWN_CONGESTION_LEVEL,
y1656,49322848,32,1,13:28:00,20211129,SCHEDULED,y1656,1656,,42.27832794189453,-71.11918640136719,0.0,0.0,0.0,18,6478,IN_TRANSIT_TO,1638211323,UNKNOWN_CONGESTION_LEVEL,EMPTY
G-10003,49245838-20:45-2BKHFenwayReservoirGLBNoGLX,Green-B,1,13:45:00,20211129,SCHEDULED,G-10003,3696-3838,,42.340179443359375,-71.1670913696289,135.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211273,UNKNOWN_CONGESTION_LEVEL,
y3102,49371039,117,0,13:23:00,20211129,SCHEDULED,y3102,3102,,42.407615661621094,-71.01387023925781,0.0,0.0,0.0,23,5761,IN_TRANSIT_TO,1638211319,UNKNOWN_CONGESTION_LEVEL,EMPTY
y3110,49371094,116,0,13:34:00,20211129,SCHEDULED,y3110,3110,,42.385215759277344,-71.03931427001953,360.0,0.0,0.0,7,5748,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1922,49183112,66,0,13:50:00,20211129,SCHEDULED,y1922,1922,,42.3290901184082,-71.08392333984375,180.0,0.0,0.0,1,64000,IN_TRANSIT_TO,1638211272,UNKNOWN_CONGESTION_LEVEL,
1641,CR-503428-416,CR-Fitchburg,1,12:25:00,20211129,SCHEDULED,1641,1641,,42.36204147338867,-71.2585678100586,70.0,0.0,3.0999999046325684,110,FR-0115,STOPPED_AT,1638211306,UNKNOWN_CONGESTION_LEVEL,
y0878,49370542,119,0,13:41:00,20211129,SCHEDULED,y0878,0878,,42.400428771972656,-70.99639892578125,0.0,0.0,0.0,2,15808,IN_TRANSIT_TO,1638211318,UNKNOWN_CONGESTION_LEVEL,EMPTY
G-10140,49246549-20:45-2BKHFenwayReservoirGLBNoGLX,Green-D,1,13:47:00,20211129,SCHEDULED,G-10140,3687-3824,,42.325660705566406,-71.23042297363281,135.0,0.0,5.800000190734863,330,70164,STOPPED_AT,1638211290,UNKNOWN_CONGESTION_LEVEL,
y2109,49467831,111,0,13:20:00,20211129,SCHEDULED,y2109,2109,,42.41012191772461,-71.0303726196289,338.0,0.0,0.0,22,5632,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
R-546D78E6,48911611,Red,0,13:01:00,20211129,SCHEDULED,R-546D78E6,1727,,42.33021926879883,-71.05699920654297,175.0,0.0,0.0,110,70083,STOPPED_AT,1638211312,UNKNOWN_CONGESTION_LEVEL,
y1785,49182341,23,1,13:40:00,20211129,SCHEDULED,y1785,1785,,42.28525924682617,-71.06436920166016,0.0,0.0,0.0,2,367,IN_TRANSIT_TO,1638211311,UNKNOWN_CONGESTION_LEVEL,MANY_SEATS_AVAILABLE
B-546D7AE9,49418136,Blue,0,13:31:00,20211129,SCHEDULED,B-546D7AE9,0738,,42.37232971191406,-71.03311920166016,260.0,0.0,0.0,70,70045,INCOMING_AT,1638211319,UNKNOWN_CONGESTION_LEVEL,
y2039,49299917,70,0,,20211129,SCHEDULED,y2039,2039,,42.38167190551758,-71.26184844970703,225.0,0.0,0.0,1,9526,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
y0780,49378938,238,0,13:45:00,20211129,SCHEDULED,y0780,0780,,42.25296401977539,-71.00447845458984,189.0,0.0,0.0,1,32003,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1743,49182633,22,1,,20211129,SCHEDULED,y1743,1743,,42.336639404296875,-71.08997344970703,45.0,0.0,0.0,1,17862,IN_TRANSIT_TO,1638211315,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1695,49322370,42,0,,20211129,SCHEDULED,y1695,1695,,42.317020416259766,-71.08634185791016,315.0,0.0,0.0,1,1346,IN_TRANSIT_TO,1638211319,UNKNOWN_CONGESTION_LEVEL,
G-10034,49245635-20:45-2BKHFenwayReservoirGLBNoGLX2,Green-E,0,13:11:00,20211129,SCHEDULED,G-10034,3676-3865,,42.33440017700195,-71.104248046875,225.0,0.0,4.5,630,70249,STOPPED_AT,1638211259,UNKNOWN_CONGESTION_LEVEL,
y0635,49466128,96,0,13:20:00,20211129,SCHEDULED,y0635,0635,,42.41193389892578,-71.1113052368164,82.0,0.0,0.0,24,5040,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,
y0856,49371022,117,0,,,SCHEDULED,y0856,0856,,42.421207427978516,-71.00395965576172,334.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0615,49466232,137,1,13:50:00,20211129,SCHEDULED,y0615,0615,,42.52178192138672,-71.10794830322266,270.0,0.0,0.0,1,29253,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
y1293,49393983,749,1,,,SCHEDULED,y1293,1293,,42.35500717163086,-71.06208038330078,0.0,0.0,0.0,1,49001,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1980,49467071,89,0,13:24:00,20211129,SCHEDULED,y1980,1980,,42.39689636230469,-71.12213134765625,0.0,0.0,0.0,21,5015,IN_TRANSIT_TO,1638211275,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2041,49299888,70,1,13:07:00,20211129,SCHEDULED,y2041,2041,,42.36156463623047,-71.14627838134766,0.0,0.0,0.0,42,1043,IN_TRANSIT_TO,1638211319,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0854,49370348,426,0,,20211129,SCHEDULED,y0854,0854,,42.46192932128906,-70.94688415527344,270.0,0.0,0.0,1,16653,IN_TRANSIT_TO,1638211269,UNKNOWN_CONGESTION_LEVEL,
y1979,49299932,70,1,12:47:00,20211129,SCHEDULED,y1979,1979,,42.36386489868164,-71.10098266601562,129.0,0.0,0.0,56,73,IN_TRANSIT_TO,1638211321,UNKNOWN_CONGESTION_LEVEL,
y2024,49467509,101,0,13:32:00,20211129,SCHEDULED,y2024,2024,,42.38962936401367,-71.08779907226562,0.0,0.0,0.0,6,2722,IN_TRANSIT_TO,1638211318,UNKNOWN_CONGESTION_LEVEL,EMPTY
y3142,49466880,110,0,13:40:00,20211129,SCHEDULED,y3142,3142,,42.40172576904297,-71.06938934326172,136.0,0.0,0.0,2,5563,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1713,49323164,50,0,,,SCHEDULED,y1713,1713,,42.25431442260742,-71.12434387207031,109.0,0.0,0.0,1,36466,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1783,49181192,43,1,13:25:00,20211129,SCHEDULED,y1783,1783,,42.35757827758789,-71.06317901611328,148.0,0.0,0.0,19,9982,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2070,49468249,104,1,13:26:00,20211129,SCHEDULED,y2070,2070,,42.42341232299805,-71.06330108642578,131.0,0.0,0.0,6,5345,IN_TRANSIT_TO,1638211322,UNKNOWN_CONGESTION_LEVEL,EMPTY
G-10155,ADDED-1580963050,Green-C,1,13:27:47,20211129,ADDED,G-10155,3828,,42.34341049194336,-71.1164321899414,45.0,0.0,11.699999809265137,280,70216,INCOMING_AT,1638211181,UNKNOWN_CONGESTION_LEVEL,
y1885,49181267,66,1,12:50:00,20211129,SCHEDULED,y1885,1885,,42.329063415527344,-71.08538055419922,135.0,0.0,0.0,36,64000,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y0890,49177524,59,0,13:25:00,20211129,SCHEDULED,y0890,0890,,42.320892333984375,-71.20530700683594,159.0,0.0,0.0,26,85284,IN_TRANSIT_TO,1638211326,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1939,49301174,350,1,13:20:00,20211129,SCHEDULED,y1939,1939,,42.484561920166016,-71.19319152832031,45.0,0.0,0.0,25,8241,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1203,49394228,39,0,13:10:00,20211129,SCHEDULED,y1203,1203,,42.29956817626953,-71.11434173583984,0.0,0.0,0.0,1,10642,IN_TRANSIT_TO,1638211245,UNKNOWN_CONGESTION_LEVEL,
y1831,49182590,22,0,13:40:00,20211129,SCHEDULED,y1831,1831,,42.331947326660156,-71.09412384033203,218.0,0.0,0.0,3,1258,IN_TRANSIT_TO,1638211327,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2099,49301043,75,0,13:28:00,20211129,SCHEDULED,y2099,2099,,42.395721435546875,-71.17637634277344,262.0,0.0,0.0,24,2137,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y3140,49467074,101,0,13:15:00,20211129,SCHEDULED,y3140,3140,,42.42018127441406,-71.10030364990234,56.0,0.0,0.0,28,5322,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,EMPTY
y2000,49467169,89,1,13:30:00,20211129,SCHEDULED,y2000,2000,,42.38903045654297,-71.08670043945312,0.0,0.0,0.0,16,2710,IN_TRANSIT_TO,1638211325,UNKNOWN_CONGESTION_LEVEL,EMPTY
y1751,49182338,23,1,,20211129,SCHEDULED,y1751,1751,,42.336849212646484,-71.08854675292969,180.0,0.0,0.0,1,17862,IN_TRANSIT_TO,1638211204,UNKNOWN_CONGESTION_LEVEL,EMPTY
R-546D78E9,48911613,Red,0,13:25:00,20211129,SCHEDULED,R-546D78E9,1715,,42.39617919921875,-71.14054107666016,85.0,0.0,0.0,1,Alewife-02,STOPPED_AT,1638210949,UNKNOWN_CONGESTION_LEVEL,
y3115,49300792,67,1,,,SCHEDULED,y3115,3115,,42.394981384277344,-71.14117431640625,225.0,0.0,0.0,1,141,IN_TRANSIT_TO,1638211324,UNKNOWN_CONGESTION_LEVEL,
G-10027,49246184-20:45-2BKHFenwayReservoirGLBNoGLX,Green-C,1,13:43:00,20211129,SCHEDULED,G-10027,3806-3606,,42.33620071411133,-71.14895629882812,45.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211266,UNKNOWN_CONGESTION_LEVEL,
y0801,49378976,238,0,,20211129,SCHEDULED,y0801,0801,,42.15642547607422,-71.02763366699219,45.0,0.0,0.0,1,4255,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
