id,trip.trip_id,trip.route_id,trip.direction_id,trip.start_time,trip.start_date,trip.schedule_relationship,vehicle.id,vehicle.label,vehicle.license_plate,position.latitude,position.longitude,position.bearing,position.odometer,position.speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status
1638211328_3354,1432520,12383,1,,20211129,SCHEDULED,3354,1813,,41.76506042480469,-72.60014343261719,180.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3563,1434720,12385,1,,20211129,SCHEDULED,3563,2001,,41.849700927734375,-72.81227111816406,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211302,UNKNOWN_CONGESTION_LEVEL,
1638211328_3341,1435876,12388,1,,20211129,SCHEDULED,3341,1694,,41.717681884765625,-72.6007308959961,315.0,0.0,26.0,0,,IN_TRANSIT_TO,1638211305,UNKNOWN_CONGESTION_LEVEL,
1638211328_3238,1432907,12393,0,,20211129,SCHEDULED,3238,1720,,41.79998016357422,-72.70626068115234,90.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
1638211328_3498,1432927,12393,1,,20211129,SCHEDULED,3498,1939,,41.80583953857422,-72.54441833496094,270.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211291,UNKNOWN_CONGESTION_LEVEL,
1638211328_3497,1433443,12402,0,,20211129,SCHEDULED,3497,1938,,41.74266815185547,-72.63404083251953,180.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211284,UNKNOWN_CONGESTION_LEVEL,
1638211328_3358,1433475,12402,1,,20211129,SCHEDULED,3358,1817,,41.722049713134766,-72.6146011352539,0.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3474,1433559,12404,0,,20211129,SCHEDULED,3474,1915,,41.84170150756836,-72.61321258544922,0.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211277,UNKNOWN_CONGESTION_LEVEL,
1638211328_2995,1433995,12407,0,,20211129,SCHEDULED,2995,1201,,41.77003860473633,-72.67310333251953,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3249,1435789,12414,0,,20211129,SCHEDULED,3249,1731,,41.860740661621094,-72.65265655517578,315.0,0.0,17.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3148,1436321,12418,0,,20211129,SCHEDULED,3148,1491,,41.286170959472656,-72.6878662109375,180.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
1638211328_3310,1436336,12418,1,,20211129,SCHEDULED,3310,1792,,41.27519989013672,-72.83120727539062,270.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211288,UNKNOWN_CONGESTION_LEVEL,
1638211328_3299,1436444,12419,0,,20211129,SCHEDULED,3299,1781,,41.260459899902344,-72.8731689453125,180.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211283,UNKNOWN_CONGESTION_LEVEL,
1638211328_3144,1437102,12421,0,,20211129,SCHEDULED,3144,1428,,41.350868225097656,-72.8644790649414,270.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3130,1437119,12421,0,,20211129,SCHEDULED,3130,1042,,41.308990478515625,-72.89566802978516,90.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
1638211328_3138,1437136,12421,0,,20211129,SCHEDULED,3138,1050,,41.30813980102539,-72.91475677490234,90.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,
1638211328_3135,1437153,12421,1,,20211129,SCHEDULED,3135,1047,,41.33732986450195,-72.89678955078125,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
1638211328_3132,1437192,12421,1,,20211129,SCHEDULED,3132,1044,,41.350379943847656,-72.87081146240234,225.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3381,1437201,12421,1,,20211129,SCHEDULED,3381,1840,,41.30540084838867,-72.92404174804688,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
1638211328_3134,1437231,12421,1,,20211129,SCHEDULED,3134,1046,,41.30894088745117,-72.90960693359375,270.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_2808,1437328,12423,0,,20211129,SCHEDULED,2808,731,,41.326778411865234,-72.87933349609375,135.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211302,UNKNOWN_CONGESTION_LEVEL,
1638211328_2858,1437340,12423,1,,20211129,SCHEDULED,2858,803,,41.456520080566406,-72.82369232177734,90.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3293,1437517,12424,0,,20211129,SCHEDULED,3293,1775,,41.314029693603516,-72.91214752197266,45.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211288,UNKNOWN_CONGESTION_LEVEL,
1638211328_3283,1437560,12424,1,,20211129,SCHEDULED,3283,1765,,41.305320739746094,-72.92389678955078,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3427,1437730,12425,0,,20211129,SCHEDULED,3427,1877,,41.34109115600586,-72.89573669433594,45.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3314,1437768,12425,1,,20211129,SCHEDULED,3314,1796,,41.319129943847656,-72.89900970458984,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211300,UNKNOWN_CONGESTION_LEVEL,
1638211328_3285,1437958,12426,1,,20211129,SCHEDULED,3285,1767,,41.352020263671875,-72.91316223144531,180.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
1638211328_3387,1438047,12427,0,,20211129,SCHEDULED,3387,1846,,41.48152160644531,-72.9056167602539,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
1638211328_3133,1438065,12427,1,,20211129,SCHEDULED,3133,1045,,41.541969299316406,-72.99507141113281,90.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211294,UNKNOWN_CONGESTION_LEVEL,
1638211328_3312,1438209,12428,0,,20211129,SCHEDULED,3312,1794,,41.334739685058594,-72.92484283447266,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211293,UNKNOWN_CONGESTION_LEVEL,
1638211328_3284,1438233,12428,1,,20211129,SCHEDULED,3284,1766,,41.33504867553711,-72.92485809326172,180.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3301,1438337,12429,0,,20211129,SCHEDULED,3301,1783,,41.32313919067383,-72.93447875976562,0.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3393,1438361,12429,1,,20211129,SCHEDULED,3393,1852,,41.306739807128906,-72.9267807006836,225.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3311,1438839,12430,0,,20211129,SCHEDULED,3311,1793,,41.32054901123047,-72.93427276611328,0.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3423,1438840,12430,0,,20211129,SCHEDULED,3423,1873,,41.33266067504883,-72.93515014648438,0.0,0.0,8.0,0,,IN_TRANSIT_TO,1638211293,UNKNOWN_CONGESTION_LEVEL,
1638211328_3296,1438841,12430,0,,20211129,SCHEDULED,3296,1778,,41.34558868408203,-72.93402099609375,0.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211297,UNKNOWN_CONGESTION_LEVEL,
1638211328_3385,1438842,12430,0,,20211129,SCHEDULED,3385,1844,,41.372249603271484,-72.91462707519531,45.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211287,UNKNOWN_CONGESTION_LEVEL,
1638211328_3286,1438848,12430,1,,20211129,SCHEDULED,3286,1768,,41.35892105102539,-72.92581939697266,45.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211277,UNKNOWN_CONGESTION_LEVEL,
1638211328_3145,1438893,12430,1,,20211129,SCHEDULED,3145,1429,,41.33686065673828,-72.93521881103516,180.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211276,UNKNOWN_CONGESTION_LEVEL,
1638211328_3404,1438935,12430,1,,20211129,SCHEDULED,3404,1863,,41.360328674316406,-72.92520141601562,180.0,0.0,11.0,0,,IN_TRANSIT_TO,1638211294,UNKNOWN_CONGESTION_LEVEL,
1638211328_2832,1438936,12430,1,,20211129,SCHEDULED,2832,753,,41.30878829956055,-72.92562866210938,90.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3422,1439369,12432,0,,20211129,SCHEDULED,3422,1872,,41.33742141723633,-72.98101806640625,225.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211306,UNKNOWN_CONGESTION_LEVEL,
1638211328_3276,1439410,12432,0,,20211129,SCHEDULED,3276,1758,,41.317989349365234,-72.94602966308594,315.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3317,1439444,12432,1,,20211129,SCHEDULED,3317,1799,,41.3179817199707,-72.9462890625,135.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211295,UNKNOWN_CONGESTION_LEVEL,
1638211328_3270,1447125,12432,1,,20211129,SCHEDULED,3270,1752,,41.339561462402344,-72.95852661132812,135.0,0.0,4.0,0,,IN_TRANSIT_TO,1638211290,UNKNOWN_CONGESTION_LEVEL,
1638211328_3291,1439681,12433,1,,20211129,SCHEDULED,3291,1773,,41.32733154296875,-72.96971130371094,90.0,0.0,2.0,0,,IN_TRANSIT_TO,1638211304,UNKNOWN_CONGESTION_LEVEL,
1638211328_3313,1439764,12434,0,,20211129,SCHEDULED,3313,1795,,41.30746078491211,-72.92903900146484,315.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3430,1439859,12435,0,,20211129,SCHEDULED,3430,1880,,41.313201904296875,-73.08944702148438,315.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211303,UNKNOWN_CONGESTION_LEVEL,
1638211328_3315,1439872,12435,1,,20211129,SCHEDULED,3315,1797,,41.34115982055664,-73.08184051513672,270.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211287,UNKNOWN_CONGESTION_LEVEL,
1638211328_3288,1439883,12435,1,,20211129,SCHEDULED,3288,1770,,41.30973815917969,-72.93071746826172,45.0,0.0,6.0,0,,IN_TRANSIT_TO,1638211298,UNKNOWN_CONGESTION_LEVEL,
1638211328_3432,1440205,12436,0,,20211129,SCHEDULED,3432,1882,,41.30699920654297,-72.92671203613281,225.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211301,UNKNOWN_CONGESTION_LEVEL,
1638211328_3278,1440233,12436,0,,20211129,SCHEDULED,3278,1760,,41.312591552734375,-72.91445922851562,225.0,0.0,13.0,0,,IN_TRANSIT_TO,1638211296,UNKNOWN_CONGESTION_LEVEL,
1638211328_3282,1440237,12436,0,,20211129,SCHEDULED,3282,1764,,41.3043212890625,-72.9432373046875,270.0,0.0,0.0,0,,IN_TRANSIT_TO,1638211291,UNKNOWN_CONGESTION_LEVEL,
